"이수구분","수강
인원","허용
인원","수강
정원","공개
여부","비공개사유","과목명","분반","학점","시간","담당교수","강의언어
(Language)","교양영역
구분","교양영역
상세구분","상대/절대
평가구분","인증
구분","수강대상","설강
여부","강의실","시간","학과","수업
시간","강의계획서","강의계획서여부"
"교양","29","30","30","공개","","글쓰기","31","3","3","이은선","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사회과학대학 317 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","행정 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","32","3","3","노용무","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","의류 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","33","3","3","최화니","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학2호관 405 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","주거환경 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","34","3","3","유인실","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 105 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","식품영양 1,아동 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","35","3","3","최화니","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학2호관 405 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","아동 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","36","3","3","임이랑","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 405 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","경영 1","50분","강의계획서",""
"교양","27","30","30","공개","","글쓰기","37","3","3","소필균","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 505 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","경영 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","38","3","3","서철원","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 506 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","경영 1","50분","강의계획서",""
"교양","28","30","30","공개","","글쓰기","39","3","3","서철원","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 506 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","경영 1","50분","강의계획서",""
"교양","28","30","30","공개","","글쓰기","40","3","3","최정","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 2호관 418 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","회계 1","50분","강의계획서",""
"교양","25","30","30","공개","","글쓰기","41","3","3","현순영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 205 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","회계 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","42","3","3","임이랑","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 405 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","경제학부 1","50분","강의계획서",""
"교양","24","30","30","공개","","글쓰기","43","3","3","한아름","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 505 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","경제학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","44","3","3","정화영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","경제학부 1,무역 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","45","3","3","김승연","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 405 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","무역 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","46","3","3","서철원","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 1호관 301 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","무역 1","50분","강의계획서",""
"교양","29","30","30","공개","","글쓰기","47","3","3","이강하","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 506 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","무역 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","48","3","3","신지원","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 505 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","약학과 1","50분","강의계획서",""
"교양","27","30","30","공개","","글쓰기","49","3","3","노복순","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 1호관 321 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","고고문화인 1","50분","강의계획서",""
"교양","22","30","30","공개","","글쓰기","50","3","3","채규현","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 505 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","영어영문 1","50분","강의계획서",""
"교양","25","30","30","공개","","글쓰기","51","3","3","문미애","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 404 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","영어영문 1","50분","강의계획서",""
"교양","24","30","30","공개","","글쓰기","52","3","3","조규찬","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 205 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","중어중문 1","50분","강의계획서",""
"교양","24","30","30","공개","","글쓰기","53","3","3","채규현","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","국어국문 1,중어중문 1","50분","강의계획서",""
"교양","26","30","30","공개","","글쓰기","54","3","3","이진병","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 302 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","국어국문 1","50분","강의계획서",""
"교양","25","30","30","공개","","글쓰기","55","3","3","신지원","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 213 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","스페인.중남미학과 1","50분","강의계획서",""
"교양","20","30","30","공개","","글쓰기","56","3","3","송지선","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 308 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","스페인.중남미학과 1,독일학 1","50분","강의계획서",""
"교양","23","30","30","공개","","글쓰기","57","3","3","윤수하","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 105 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","독일학 1","50분","강의계획서",""
"교양","26","30","30","공개","","글쓰기","58","3","3","박지학","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 403 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","프랑스·아프리카학과 1","50분","강의계획서",""
"교양","21","30","30","공개","","글쓰기","59","3","3","송지선","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 106 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","문헌정보 1,프랑스·아프리카학과 1","50분","강의계획서",""
"교양","23","30","30","공개","","글쓰기","60","3","3","정훈","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5090 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","문헌정보 1","50분","강의계획서",""
"교양","25","30","30","공개","","글쓰기","61","3","3","유홍주","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","사학과 1","50분","강의계획서",""
"교양","25","30","30","공개","","글쓰기","62","3","3","소필균","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 506 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","사학과 1,철학과 1","50분","강의계획서",""
"교양","28","30","30","공개","","글쓰기","63","3","3","서광진","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 307 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","철학과 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","64","3","3","노용무","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 104 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","일본학 1","50분","강의계획서",""
"교양","24","30","30","공개","","글쓰기","65","3","3","양성희","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","음악과 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","66","3","3","문미애","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","무용 1,산업디자인학 1","50분","강의계획서",""
"교양","28","30","30","공개","","글쓰기","67","3","3","정훈","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5090 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","산업디자인학 1","50분","강의계획서",""
"교양","28","30","30","공개","","글쓰기","68","3","3","오영록","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5090 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","한국음악 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","69","3","3","최은영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","미술 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기","70","3","3","김미영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:글로벌인재관 206 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","공공인재학부 1","50분","강의계획서",""
"교양","36","40","40","공개","","글쓰기(Writing in Korean)","71","3","3","황은진","English","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 502 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","국제이공학부(엔지니어링사이언스) 1","50분","강의계획서",""
"교양","29","40","40","공개","","글쓰기(Writing in Korean)","72","3","3","황은진","English","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 504 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","국제이공학부(엔지니어링사이언스) 1","50분","강의계획서",""
"교양","19","30","30","비공개","학과요청","글쓰기","73","3","3","양성희","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 501 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","국제이공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","글쓰기(Writing in Korean)","74","3","3","주준범","English","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:글로벌인재관 219 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","국제인문사회학부(지미카터국제협력) 1","50분","강의계획서",""
"교양","13","30","30","비공개","학과요청","글쓰기","75","3","3","백은아","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:글로벌인재관 217 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","국제인문사회학부 1","50분","강의계획서",""
"교양","14","30","30","비공개","학과요청","글쓰기","76","3","3","김미영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:글로벌인재관 219 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","국제인문사회학부 1","50분","강의계획서",""
"교양","3","30","30","비공개","HRC","글쓰기","77","3","3","전종욱","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 3120 ","화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B","","50분","강의계획서",""
"교양","15","30","30","비공개","HRC","글쓰기","78","3","3","박종덕","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 2호관 2110 ","화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B","","50분","강의계획서",""
"교양","12","30","30","비공개","HRC","글쓰기","79","3","3","박성준","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B","","50분","강의계획서",""
"교양","9","30","30","비공개","HRC","글쓰기","80","3","3","오영록","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5090 ","화 11-A,화 11-B,화 12-A,화 12-B,화 13-A,화 13-B","","50분","강의계획서",""
"교양","15","40","40","비공개","현장수강신청","기초영어","1","2","3","김태훈","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:공과대학 5호관 311 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","공대 1학년","50분","강의계획서",""
"교양","13","40","40","비공개","현장수강신청","기초영어","2","2","3","오영주","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 504 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","사대 1학년,상대 1학년,글로벌융합대학 1학년,공대 1학년","50분","강의계획서",""
"교양","18","40","40","비공개","현장수강신청","기초영어","3","2","3","전은영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:사범대 본관 505 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","인문대 1학년","50분","강의계획서",""
"교양","16","40","40","비공개","현장수강신청","기초영어","4","2","3","조우영","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","플립러닝","전주:자연과학대학2호관 405 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","생활대 1학년,사회대 1학년","50분","강의계획서",""
"교양","27","40","40","비공개","현장수강신청","기초영어","5","2","3","은호윤","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 401 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","미술 1,산업디자인학 1","50분","강의계획서",""
"교양","36","40","40","비공개","현장수강신청","기초영어","6","2","3","이일재","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 307 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","무용 1,음악과 1","50분","강의계획서",""
"교양","27","40","40","비공개","현장수강신청","기초영어","7","2","3","김태훈","한국어","기초교양","표현력","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 504 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","한국음악 1,전자공학부 1,산업디자인학 1","50분","강의계획서",""
"교양","50","50","50","공개","","비판적사고와토론","1","3","3","임정아","한국어","기초교양","사고력","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 4호관 401-1 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","기계공 4","50분","강의계획서",""
"교양","51","60","60","공개","","비판적사고와토론","2","3","3","진숙","한국어","기초교양","사고력","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 4호관 315 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","기계시스템 3","50분","강의계획서",""
"교양","60","60","60","공개","","비판적사고와토론","3","3","3","김소형","한국어","기초교양","사고력","상대평가Ⅰ","공학","전체(학부)","일반","전주:공과대학 3호관 406 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","항공우주공 1","50분","강의계획서",""
"교양","20","60","60","비공개","학과요청","비판적사고와토론","4","3","3","임정아","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","온·오프라인강좌","전주:농업생명과학대학본관 217 ","토 1-A,토 1-B,토 2-A,토 2-B,토 3-A,토 3-B","생명자원융합학과 1,산림환경과학과(재) 1","50분","강의계획서",""
"교양","60","60","60","공개","","비판적사고와토론","5","3","3","김진형","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","익산:도서관 5303 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","생명공학부 1","50분","강의계획서",""
"교양","60","60","60","공개","","비판적사고와토론","6","3","3","김진형","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","익산:도서관 5303 ","화 6-A,화 6-B,화 7-A,화 7-B,목 8-A,목 8-B","생명공학부 1,한약자원학과 1,생태조경디자인학과 1","50분","강의계획서",""
"교양","60","60","60","공개","","비판적사고와토론","7","3","3","최용호","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:과학관 415 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","","50분","강의계획서",""
"교양","59","60","60","공개","","비판적사고와토론","8","3","3","최용호","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","57","60","60","공개","","비판적사고와토론","9","3","3","진숙","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 352 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","","50분","강의계획서",""
"교양","59","60","60","공개","","비판적사고와토론","10","3","3","김진형","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:상과대학 2호관 109 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","","50분","강의계획서",""
"교양","57","60","60","공개","","비판적사고와토론","11","3","3","권이선","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:자연과학대학본관 426 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","","50분","강의계획서",""
"교양","60","60","60","공개","","비판적사고와토론","12","3","3","임정아","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학1호관 405 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","","50분","강의계획서",""
"교양","34","60","60","공개","","비판적사고와토론","13","3","3","김소형","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:예술대학 본관 5080 ","월 8-A,월 8-B,월 9-A,월 9-B,수 8-A,수 8-B","","50분","강의계획서",""
"교양","58","60","60","공개","","비판적사고와토론","14","3","3","최용호","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 103 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","","50분","강의계획서",""
"교양","58","60","60","공개","","비판적사고와토론","15","3","3","조흥만","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:전대 학술문화관 105 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","","50분","강의계획서",""
"교양","59","60","60","공개","","비판적사고와토론","16","3","3","진숙","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 353 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","","50분","강의계획서",""
"교양","57","60","60","공개","","비판적사고와토론","17","3","3","이상범","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:진수당 353 ","수 9-A,수 9-B,금 8-A,금 8-B,금 9-A,금 9-B","","50분","강의계획서",""
"교양","52","60","60","공개","","비판적사고와토론","18","3","3","김소형","한국어","기초교양","사고력","상대평가Ⅰ","일반","전체(학부)","일반","전주:인문대학2호관 506 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","1","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 510 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","전기공 1","50분","강의계획서",""
"교양","22","30","30","공개","","실용영어(Practical English)","2","3","3","크리스틴 쿨","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 511 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","전기공 1,IT지능정보공학과 1","50분","강의계획서",""
"교양","28","30","30","공개","","실용영어(Practical English)","3","3","3","요한프란시스","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 512 ","월 3-A,월 3-B,월 4-A,월 4-B,수 3-A,수 3-B","IT지능정보공학과 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","4","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 510 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전자공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","5","3","3","폴마이클호리건","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 609 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전자공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","6","3","3","브리트니 싱글러","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 610 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전자공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","7","3","3","크리스챤 마타","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 611 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전자공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","8","3","3","로버트허드슨","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 612 ","화 3-A,화 3-B,목 1-A,목 1-B,목 2-A,목 2-B","전자공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","9","3","3","조나단 웨인 탤컷","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 611 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","토목/환경/자원.에너지공학부(토목공학) 1","50분","강의계획서",""
"교양","28","30","30","공개","","실용영어(Practical English)","10","3","3","미리엄 리","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 612 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","토목/환경/자원.에너지공학부(토목공학) 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","11","3","3","브리트니 싱글러","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 610 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","화학공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","12","3","3","크리스챤 마타","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 611 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","화학공학부 1","50분","강의계획서",""
"교양","28","30","30","공개","","실용영어(Practical English)","13","3","3","로버트허드슨","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 612 ","수 2-A,수 2-B,금 1-A,금 1-B,금 2-A,금 2-B","화학공학부 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","14","3","3","다니엘 셸링티자","English","기초교양","표현력","절대평가","공학","전체(학부)","일반","전주:뉴실크로드센터 610 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","융합기술공학부(IT응용시스템공학) 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","15","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 510 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","과학교(물리) 1,과학교(지구과학) 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","16","3","3","크리스틴 쿨","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 511 ","월 6-A,월 6-B,월 7-A,월 7-B,수 6-A,수 6-B","과학교(생물) 1,과학교(화학) 1","50분","강의계획서",""
"교양","29","30","30","공개","","실용영어(Practical English)","17","3","3","크리스틴 쿨","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 511 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","교육 1,윤리교육 1","50분","강의계획서",""
"교양","27","30","30","공개","","실용영어(Practical English)","18","3","3","요한프란시스","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 512 ","화 8-A,화 8-B,목 6-A,목 6-B,목 7-A,목 7-B","국어교육 1,독어교육 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","19","3","3","로버트허드슨","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 609 ","수 7-A,수 7-B,금 6-A,금 6-B,금 7-A,금 7-B","수학교육 1,역사교육과 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","20","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 510 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","영어교육 1,일반사회교육과 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","21","3","3","폴마이클호리건","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 609 ","화 1-A,화 1-B,화 2-A,화 2-B,목 3-A,목 3-B","지리교육 1,체육교육 1","50분","강의계획서",""
"교양","30","30","30","공개","","실용영어(Practical English)","22","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 510 ","월 1-A,월 1-B,월 2-A,월 2-B,수 1-A,수 1-B","심리 1","50분","강의계획서",""
"교양","28","30","30","공개","","실용영어(Practical English)","23","3","3","아이제이아 존크라우스","English","기초교양","표현력","절대평가","일반","전체(학부)","일반","전주:뉴실크로드센터 510 ","수 4-A,수 4-B,금 3-A,금 3-B,금 4-A,금 4-B","사회복지 1","50분","강의계획서",""
